ID_Transacao;Data_Transacao;Nome_Cliente;CPF;Valor_Transacao;Tipo_Transacao;Banco_Origem;Banco_Destino;Moeda;Status_Transacao;IP_Origem;Localizacao;Canal_Transacao
TX-990;9/8/24 0:00;Ana Lívia Azevedo;48867127519;10872.24;TED;Itaú;Inter;EURO;Aprovdo;173175245113;Curitiba;Caixa Eletrônico
TX-991;6/2/25 0:00;Gustavo Henrique Freitas;490.130.071-86;2587,57;Pix;Caixa Ekonômika;Inter;EURO;Aprovda;209246154225;Rio de Janeiro;Agência Física
TX-992;7/6/24 0:00;Sophie Dias;3816146275;24818.46;Depósito;Banco do Brasil;S@nt@nder;eur;Cancelada;27.213.174.49;Sã0 Paul0;Agência Física
TX-993;8/5/24 0:00;Ana Júlia Carvalho;54119817564;11656,75;Depósito;Itaú;Inter;Real;Cancelado;74.83.119.104;Rio de Janeiro;Internet Banking
TX-994;10/5/24 0:00;Vicente Costa;55472565610;10872.24;TED;Bradesko;Inter;BRL;Pndente;86213210207;Belo Horizonte;Agência Física
TX-995;21/7/24 0:00;André N0gu3ir4;502.653.269-39;4615,03;Boleto;BTG Pactual;S@nt@nder;eur;Aprovda;161.67.139.215;Salvador;Internet Banking
TX-996;29/1/25 0:00;Kamilly Gonçalves;24419230218;11785,3;Depósito;Caixa Econômica;Santander;EUR;Cancelada;23.112.58.85;Salvad0r;Agência Física
TX-997;28/6/24 0:00;Valentina Costela;31278834490;40976,75;Boleto;Banko do Brasil;Santander;USD;Pendente;205.1.56.232;Porto Alegre;internetbanking
TX-998;9/11/24 0:00;Cecília Costela;39014903719;31654.67;TED;Bradesco;Inter;EURO;Cancelada;209246154225;Sã0 Paul0;Caixa Eletrônico
TX-999;8/11/24 0:00;Cecília Costela;39014903719;14343,13;TED;Banco do Brasil;Inter;Real;Aprovda;117255194225;Salvador;Internet Banking
TX-1000;10/5/24 0:00;Breno Pinto;53540285406;31087,91;Transferência;Bradesco;Santander;Real;Aprovada;205.1.56.232;São Paulo;Internet Banking
TX-1001;10/9/24 0:00;Gustavo Henrique Freitas;490.130.071-86;20623.38;Depósito;Itaú;Inter;eur;Pendnte;173175245113;Belo Horizonte;Agência Física
TX-1002;4/9/24 0:00;Srta. Brenda Nunes;76972982739;24818.46;Transferência;Itaú;BTG P@ctu@l;BRL;Aprovda;174.187.243.46;Rio de Janeiro;Internet Banking
TX-1003;8/5/24 0:00;J0ã0 Guilh3rm3 C0st3l4;84842762368;3914.56;TED;Bradesco;BTG P@ctu@l;EUR;Aprovdo;27.213.174.49;Curitiba;Caixa Eletrônico
TX-1004;15/3/24 0:00;Lucas Gabriel da Mata;17525186917;23039.65;DOC;Bradesco;Inter;BR$;Aprovada;98.70.105.37;Porto Alegre;Agência Física
TX-1005;16/4/24 0:00;Sr. Carlos Eduardo da Rocha;70936145921;14343,13;Transferência;Banco do Brasil;Inter;BRL;Pndente;44.61.49.226;Curitiba;Caixa Eletrônico
TX-1006;6/2/25 0:00;Dr. Luiz Gust4v0 Lim4;31211524979;8896,81;TED;BTG Paktual;Inter;EURO;Cancelada;5.21.2.161;Sã0 Paul0;Agência Física
TX-1007;10/11/24 0:00;Manuela Jesus;29286644979;12171,55;Transferência;BTG Paktual;It@ú;Real;Pendnte;118.68.211.2;Rio de Janeiro;Agência Física
TX-1008;15/3/24 0:00;Maria Eduarda Nunes;672.197.308-95;3238.19;Transferência;Itaú;Itaú;BRL;Aprovdo;209246154225;Sã0 Paul0;internetbanking
TX-1009;29/11/24 0:00;J0ã0 Guilh3rm3 C0st3l4;84842762368;2594.20;Pix;Bradesko;It@ú;EURO;Cancelado;195139235106;São Paulo;Agência Física
TX-1010;21/7/24 0:00;João Felipe Silva;1123173968;6003.12;Depósito;Banco do Brasil;Banco do Brasil;BRL;Aprovada;138.13.1.100;Curitiba;internetbanking
TX-1011;15/3/24 0:00;Sr. Carlos Eduardo da Rocha;70936145921;3238.19;Depósito;Santander;Santander;Real;Pndente;74.83.119.104;P0rt0 Alegre;Internet Banking
TX-1012;19/6/24 0:00;João Pedro Rodrigues;653.490.064-88;43618.64;TED;Itaú;It@ú;eur;Cancelada;195139235106;Curitiba;Caixa Eletrônico
TX-1013;9/11/24 0:00;Srt4. Ev3lyn C4mp0s;329.129.447-41;34516.93;TED;Santander;Bradesco;Real;Pendnte;138.13.1.100;Sã0 Paul0;Agência Física
TX-1014;12/11/24 0:00;Lucas Gabriel da Mata;17525186917;47531,9;Pix;Itaú;Inter;eur;Aprovdo;98.70.105.37;Belo Horizonte;Caixa Eletrônico
TX-1015;27/12/24 0:00;Lorena Oliveira;13817942796;2587,57;TED;Inter;Itaú;Real;Cancelado;184.63.182.128;P0rt0 Alegre;Agência Física
TX-1016;16/5/24 0:00;Calebe Carvalho;095.404.041-30;49149.56;TED;Caixa Econômica;Santander;BR$;Cancelado;63.18.248.20;Sã0 Paul0;Internet Banking
TX-1017;18/7/24 0:00;D4vi Lucc4 d4 C0st4;42222188635;43618.64;Boleto;Inter;Santander;Real;Pendente;167.140.10.159;Curitiba;Internet Banking
TX-1018;10/11/24 0:00;Leandro Araújo;69106604613;12171,55;TED;Banco do Brasil;C@ix@ Econômic@;BRL;Pendente;63.18.248.20;Porto Alegre;caixaeletrônico
TX-1019;7/6/24 0:00;D4vi Lucc4 d4 C0st4;42222188635;47056,64;Boleto;Caixa Econômica;Santander;USD;Pendnte;67.175.74.74;Salvad0r;agênciafísica
TX-1020;18/7/24 0:00;Breno Pinto;53540285406;30182.19;Transferência;Inter;Itaú;eur;Aprovda;89165229118;Rio de Janeiro;Agência Física
TX-1021;29/3/24 0:00;Maria Castro;427.552.247-91;30182.19;Transferência;Bradesco;It@ú;eur;Aprovdo;67.175.74.74;Sã0 Paul0;Agência Física
TX-1022;18/7/24 0:00;Rafaela Gomes;871.846.715-91;22963.92;TED;Santander;Santander;eur;Cancelada;143.65.126.190;Salvador;Caixa Eletrônico
TX-1023;5/5/24 0:00;Dr. Luiz Gust4v0 Lim4;31211524979;4615,03;Depósito;Itaú;BTG P@ctu@l;EURO;Aprovdo;149.105.122.24;Salvad0r;Caixa Eletrônico
TX-1024;28/6/24 0:00;Ana Júlia Carvalho;54119817564;7942.05;Pix;Bradesco;Inter;BRL;Pndente;23.112.58.85;Curitiba;caixaeletrônico
TX-1025;10/5/24 0:00;Isabella da Cunha;181.721.689-96;22171.02;Boleto;Caixa Ekonômika;Banco do Brasil;Real;Cancelada;57.126.87.244;Rio de Janeiro;Caixa Eletrônico
TX-1026;15/3/24 0:00;Calebe Carvalho;095.404.041-30;22963.92;Depósito;Banco do Brasil;Caixa Econômica;eur;Aprovda;145220225216;Salvador;Internet Banking
TX-1027;11/5/24 0:00;Vicente Costa;55472565610;23039.65;Boleto;Inter;Bradesco;USD;Aprovda;44.61.49.226;Curitiba;internetbanking
TX-1028;15/3/24 0:00;Manuela Jesus;29286644979;45250,75;Boleto;Caixa Econômica;It@ú;BRL;Pendente;140.121.49.200;Curitiba;Internet Banking
TX-1029;22/2/24 0:00;Gustavo Henrique Freitas;490.130.071-86;34516.93;TED;Banco do Brasil;Bradesco;eur;Aprovdo;43.82.222.136;Salvador;Internet Banking
TX-1030;16/4/24 0:00;Luiz Felipe Barros;441.300.936-01;3238.19;TED;BTG Pactual;Inter;USD;Aprovdo;173175245113;Salvador;caixaeletrônico
TX-1031;31/12/24 0:00;Lara Silveira;1454845353;7942.05;Boleto;Caixa Ekonômika;Inter;BR$;Aprovda;195139235106;Sã0 Paul0;Internet Banking
TX-1032;15/3/24 0:00;Maria Castro;427.552.247-91;30054,77;TED;Banco do Brasil;BTG P@ctu@l;eur;Pendnte;151.94.193.13;Salvad0r;Agência Física
TX-1033;14/10/24 0:00;Maysa Castro;90570852729;20623.38;Boleto;Banco do Brasil;Itaú;Real;Aprovda;28.146.72.243;Salvad0r;Agência Física
TX-1034;29/1/25 0:00;Renan Novaes;421.591.214-79;16995.53;Pix;Caixa Ekonômika;Banco do Brasil;EUR;Pendente;44.61.49.226;Salvador;Internet Banking
TX-1035;11/5/24 0:00;Lorena Oliveira;13817942796;17652.46;TED;Itaú;Caixa Econômica;BRL;Pendnte;23.112.58.85;Salvador;caixaeletrônico
TX-1036;6/2/25 0:00;Vicente Costa;55472565610;49149.56;Boleto;Banko do Brasil;Santander;BRL;Cancelado;159241130188;Curitiba;Internet Banking
TX-1037;15/3/24 0:00;L3vi d4 R0ch4;825.015.143-74;23039.65;Boleto;Caixa Ekonômika;Itaú;eur;Cancelada;57.126.87.244;Salvador;Internet Banking
TX-1038;21/7/24 0:00;Sra. Alice Campos;95829576634;3914.56;Pix;BTG Pactual;Bradesco;USD;Pendnte;57.126.87.244;Curitiba;Internet Banking
TX-1039;11/5/24 0:00;João Felipe Silva;1123173968;39985.66;Pix;Itaú;Banco do Brasil;EUR;Aprovdo;43.82.222.136;Rio de Janeiro;Caixa Eletrônico
TX-1040;26/10/24 0:00;Lorena Oliveira;13817942796;2587,57;Pix;Inter;Itaú;USD;Pendnte;195139235106;Curitiba;caixaeletrônico
TX-1041;29/12/24 0:00;Cecília Costela;39014903719;2587,57;Depósito;Santander;It@ú;Real;Aprovada;173175245113;Rio de Janeiro;internetbanking
TX-1042;27/10/24 0:00;Maria Eduarda Nunes;672.197.308-95;47056,64;Boleto;Banko do Brasil;It@ú;EUR;Aprovda;67.175.74.74;Salvad0r;caixaeletrônico
TX-1043;22/10/24 0:00;Valentina Porto;69650426560;36410.78;Boleto;Itaú;It@ú;BR$;Aprovdo;68.124.51.34;Salvador;Caixa Eletrônico
TX-1044;18/7/24 0:00;Maria Eduarda Nunes;672.197.308-95;16995.53;Pix;Itaú;Santander;eur;Aprovda;98.70.105.37;Curitiba;Caixa Eletrônico
TX-1045;22/10/24 0:00;Yuri Carvalho;764.832.459-20;23039.65;TED;Bradesko;Banco do Brasil;Real;Aprovada;118.68.211.2;Curitiba;Agência Física
TX-1046;10/11/24 0:00;Maysa Castro;90570852729;40976,75;TED;Inter;It@ú;Real;Pndente;76.114.44.81;Sã0 Paul0;Internet Banking
TX-1047;5/4/24 0:00;Lorena Oliveira;13817942796;39985.66;Boleto;Itaú;Inter;Usd;Pndente;174.187.243.46;Belo Horizonte;Caixa Eletrônico
TX-1048;29/3/24 0:00;Luiz Fernando Duarte;69061082464;12122,38;TED;Banco do Brasil;Bradesco;BRL;Cancelada;23.112.58.85;Porto Alegre;Internet Banking
TX-1049;8/11/24 0:00;Luiz Miguel Silveira;25094710302;44296.21;Boleto;Itaú;Bradesco;BR$;Cancelada;149.105.122.24;Belo Horizonte;Caixa Eletrônico
TX-1050;24/7/24 0:00;Rafaela Gomes;871.846.715-91;32068.23;TED;Inter;It@ú;Real;Pendnte;209246154225;Porto Alegre;Internet Banking
